type,dp(Z),dp(V),zeta
rose,0.002415458937198,0.00133422281521,0.001081236121988
rose-croix,0.000402576489533,0,0.000402576489533
rose-sèche,0.000402576489533,0,0.000402576489533
rose|rosé,0.014895330112722,0.005003335557038,0.009891994555683
roseau,0.002012882447665,0.002334889926618,-0.000322007478953
rosée,0.000402576489533,0.000667111407605,-0.000264534918072
rosélie,0.000402576489533,0,0.000402576489533
roser,0.000402576489533,0,0.000402576489533
rosette,0.007246376811594,0,0.007246376811594
rosidor,0,0.003669112741828,-0.003669112741828
rosimond,0.00402576489533,0,0.00402576489533
rosine,0.000402576489533,0,0.000402576489533
rosse,0.001610305958132,0,0.001610305958132
rosser,0.005636070853462,0,0.005636070853462
rossignol,0.002012882447665,0,0.002012882447665
rossignolette,0.000402576489533,0,0.000402576489533
rôt,0.002012882447665,0,0.002012882447665
rot|rôt,0.000402576489533,0,0.000402576489533
rote,0.000402576489533,0,0.000402576489533
roter,0.000805152979066,0,0.000805152979066
rôti,0.001610305958132,0,0.001610305958132
rôtir,0.002415458937198,0,0.002415458937198
rôtisserie,0.001207729468599,0,0.001207729468599
rôtisseur,0.000402576489533,0,0.000402576489533
rotondité,0.000402576489533,0,0.000402576489533
roture,0.003623188405797,0,0.003623188405797
roturier,0.010466988727858,0,0.010466988727858
roturière,0.000402576489533,0,0.000402576489533
rotzemberg,0,0.000333555703803,-0.000333555703803
roucoulement,0.000402576489533,0,0.000402576489533
roucouler,0.001207729468599,0,0.001207729468599
roué,0.001207729468599,0,0.001207729468599
roue|roué,0.005233494363929,0.003669112741828,0.001564381622101
rouelle,0.000402576489533,0,0.000402576489533
rouen,0.002818035426731,0,0.002818035426731
rouer,0.009259259259259,0,0.009259259259259
rouet,0.000402576489533,0,0.000402576489533
rouge,0.011674718196457,0.003002001334223,0.008672716862234
rougeâtre,0,0.000333555703803,-0.000333555703803
rougeau,0.000402576489533,0,0.000402576489533
rougeole,0.000402576489533,0,0.000402576489533
rouget,0.000402576489533,0,0.000402576489533
rougeur,0.006441223832528,0.008672448298866,-0.002231224466338
rougir,0.102657004830918,0.172781854569713,-0.070124849738795
rougissant,0.000402576489533,0.000333555703803,6.90207857303449E-05
rougit-il,0.000805152979066,0,0.000805152979066
rouille,0.001207729468599,0.000667111407605,0.000540618060994
rouiller,0.002415458937198,0,0.002415458937198
roule|roulé,0.002415458937198,0.000333555703803,0.002081903233395
rouleau,0.000805152979066,0.000333555703803,0.000471597275263
roulement,0.002012882447665,0,0.002012882447665
rouler,0.022946859903382,0.011674449633089,0.011272410270293
roupie,0.000402576489533,0,0.000402576489533
roupille,0.000402576489533,0,0.000402576489533
rouquin,0.000805152979066,0,0.000805152979066
rousse|roux,0.000402576489533,0,0.000402576489533
rousseau,0.001207729468599,0,0.001207729468599
roussir,0.000402576489533,0,0.000402576489533
route,0.02536231884058,0.027351567711808,-0.001989248871228
routeine,0.000402576489533,0,0.000402576489533
router,0,0.000333555703803,-0.000333555703803
routier,0.000805152979066,0,0.000805152979066
routine,0.001610305958132,0,0.001610305958132
rouvrir,0.002818035426731,0.009673115410274,-0.006855079983542
roux,0.001610305958132,0,0.001610305958132
roxalie,0,0.002334889926618,-0.002334889926618
roxane,0,0.015010006671114,-0.015010006671114
roxas,0.000402576489533,0,0.000402576489533
roxelane,0,0.002001334222815,-0.002001334222815
roy,0.000402576489533,0,0.000402576489533
royal,0.00805152979066,0.04202801867912,-0.033976488888459
royalement,0,0.000333555703803,-0.000333555703803
royaume,0.01207729468599,0.015010006671114,-0.002932711985124
royaumes,0.000402576489533,0,0.000402576489533
royauté,0,0.003335557038025,-0.003335557038025
royaux,0.000805152979066,0.000333555703803,0.000471597275263
rrois,0.000402576489533,0,0.000402576489533
rrône,0.000805152979066,0.000333555703803,0.000471597275263
rte,0.000402576489533,0.000333555703803,6.90207857303449E-05
ruade,0.000402576489533,0,0.000402576489533
ruban,0.012479871175523,0,0.012479871175523
rubantées,0.000402576489533,0,0.000402576489533
ruber,0,0.00133422281521,-0.00133422281521
ruberti,0.001610305958132,0,0.001610305958132
rubis,0.004830917874396,0.001667778519013,0.003163139355383
rubrique,0.002012882447665,0,0.002012882447665
rudanière,0.000402576489533,0,0.000402576489533
rudânière,0.000402576489533,0,0.000402576489533
rude,0.051127214170693,0.076050700466978,-0.024923486296286
rudement,0.005636070853462,0.000667111407605,0.004968959445857
rudesse,0.007648953301127,0.008005336891261,-0.000356383590134
rudiment,0.000402576489533,0,0.000402576489533
rudis,0.000402576489533,0,0.000402576489533
rudoyer,0.000402576489533,0,0.000402576489533
rue,0.068438003220612,0.001667778519013,0.066770224701599
ruel,0.000402576489533,0,0.000402576489533
ruelle,0.006441223832528,0,0.006441223832528
ruer,0.001207729468599,0,0.001207729468599
ruffien,0.000402576489533,0,0.000402576489533
rufin,0,0.000333555703803,-0.000333555703803
rufus,0,0.005003335557038,-0.005003335557038
rugir,0.001207729468599,0.00266844563042,-0.001460716161821
rugissement,0,0.000667111407605,-0.000667111407605
ruine,0.018115942028986,0.066711140760507,-0.048595198731522
ruiné,0.000402576489533,0,0.000402576489533
ruinée,0.000402576489533,0,0.000402576489533
ruiner,0.042270531400966,0.018679119412942,0.023591411988024
ruineux,0.000402576489533,0,0.000402576489533
ruisseau,0.006441223832528,0.011340893929286,-0.004899670096758
ruisseler,0.000402576489533,0.002001334222815,-0.001598757733282
ruit,0.000402576489533,0,0.000402576489533
ruiz,0.000402576489533,0,0.000402576489533
rumeur,0.004830917874396,0.005336891260841,-0.000505973386444
ruminer,0.002415458937198,0.000667111407605,0.001748347529593
rupture,0.008856682769726,0.00133422281521,0.007522459954516
ruse,0.043075684380032,0.018679119412942,0.02439656496709
rusé,0.000402576489533,0,0.000402576489533
ruser,0.02133655394525,0.005670446964643,0.015666106980607
russe,0,0.000333555703803,-0.000333555703803
rustaud,0.000805152979066,0,0.000805152979066
rusticité,0.000805152979066,0,0.000805152979066
rusticus,0.000402576489533,0,0.000402576489533
rustique,0.000805152979066,0.002334889926618,-0.001529736947552
rustiquer,0.003220611916264,0.002334889926618,0.000885721989646
rustre,0.005233494363929,0,0.005233494363929
rutile,0,0.003669112741828,-0.003669112741828
rutiler,0,0.00400266844563,-0.00400266844563
s-il,0,0.000333555703803,-0.000333555703803
s-t-esprit,0.000402576489533,0,0.000402576489533
s‘il,0.000402576489533,0,0.000402576489533
s‘obstine,0.000402576489533,0,0.000402576489533
s’abaissât,0.000402576489533,0,0.000402576489533
s’abaisser,0.000402576489533,0.000333555703803,6.90207857303449E-05
s’abandonne,0.000805152979066,0.000333555703803,0.000471597275263
s’abandonner,0,0.000333555703803,-0.000333555703803
s’abonnissent,0.000402576489533,0,0.000402576489533
s’accommodât,0.000402576489533,0,0.000402576489533
s’accommoder,0.000402576489533,0,0.000402576489533
s’accommodera,0.000402576489533,0,0.000402576489533
s’accommodera-t-il,0.000402576489533,0,0.000402576489533
s’accomplisse,0.000402576489533,0,0.000402576489533
s’accordent,0.000402576489533,0,0.000402576489533
s’accorder,0.000402576489533,0,0.000402576489533
s’accordiant,0.000402576489533,0,0.000402576489533
s’accoutumera,0.000402576489533,0,0.000402576489533
s’acquièrent,0.000402576489533,0,0.000402576489533
s’adresse,0.002012882447665,0,0.002012882447665
s’adressent,0.000402576489533,0,0.000402576489533
s’adresser,0.000805152979066,0,0.000805152979066
s’agissait,0,0.000333555703803,-0.000333555703803
s’agit,0.003623188405797,0.000667111407605,0.002956076998192
s’agit-il,0.003220611916264,0,0.003220611916264
s’aime,0.000805152979066,0,0.000805152979066
s’aiment,0.000402576489533,0.000333555703803,6.90207857303449E-05
s’ajuste,0.000402576489533,0,0.000402576489533
s’alarmer,0.000402576489533,0,0.000402576489533
s’aller,0.000805152979066,0,0.000805152979066
s’amuse,0.000805152979066,0,0.000805152979066
s’ancrer,0.000402576489533,0,0.000402576489533
s’animer,0.000402576489533,0,0.000402576489533
s’aperçoive,0.000402576489533,0,0.000402576489533
s’appelle,0.002818035426731,0,0.002818035426731
s’appelle-t-il,0.000402576489533,0,0.000402576489533
s’applique,0.000402576489533,0,0.000402576489533
s’apprend,0.000805152979066,0,0.000805152979066
s’apprête,0.002012882447665,0.000667111407605,0.00134577104006
s’approche,0.000402576489533,0,0.000402576489533
s’approcher,0.001207729468599,0,0.001207729468599
s’approchera,0.000402576489533,0,0.000402576489533
s’arme,0,0.000333555703803,-0.000333555703803
s’arment,0,0.000333555703803,-0.000333555703803
s’armer,0.000402576489533,0.000333555703803,6.90207857303449E-05
s’arracher,0,0.000333555703803,-0.000333555703803
s’arrête,0,0.000333555703803,-0.000333555703803
s’assemble,0.000805152979066,0,0.000805152979066
s’assemblont,0.000402576489533,0,0.000402576489533
s’asseyent,0.000402576489533,0,0.000402576489533
s’associe,0.000402576489533,0,0.000402576489533
s’associer,0.000402576489533,0,0.000402576489533
s’attachant,0.000402576489533,0,0.000402576489533
s’attacheront,0,0.000333555703803,-0.000333555703803
s’attend,0.001207729468599,0,0.001207729468599
s’attendent,0.000402576489533,0,0.000402576489533
s’attendre,0.001207729468599,0,0.001207729468599
s’augmente,0.000402576489533,0,0.000402576489533
s’augmenter,0.000402576489533,0,0.000402576489533
s’avançait,0.000402576489533,0,0.000402576489533
s’avance,0,0.001000667111408,-0.001000667111408
s’avisa,0.000402576489533,0,0.000402576489533
s’avisaient,0.000402576489533,0,0.000402576489533
s’avisait,0.000402576489533,0,0.000402576489533
s’avisait-il,0,0.000333555703803,-0.000333555703803
s’avisât,0.000402576489533,0,0.000402576489533
s’avise,0.001207729468599,0,0.001207729468599
s’éclaircir,0.000402576489533,0,0.000402576489533
s’écoule,0.000402576489533,0,0.000402576489533
s’effaroucher,0.000402576489533,0,0.000402576489533
s’efforçait,0.000402576489533,0,0.000402576489533
s’égarait,0.000402576489533,0,0.000402576489533
s’élevaient,0.000402576489533,0,0.000402576489533
s’élève,0.000402576489533,0,0.000402576489533
s’élever,0,0.000667111407605,-0.000667111407605
s’éloigne,0.000402576489533,0,0.000402576489533
s’éloigner,0,0.000333555703803,-0.000333555703803
s’embarrasse,0.000402576489533,0,0.000402576489533
s’embrasse,0.000402576489533,0,0.000402576489533
s’emparer,0.001610305958132,0,0.001610305958132
s’empêcher,0,0.000333555703803,-0.000333555703803
s’emporte,0.000402576489533,0,0.000402576489533
s’empresse,0.000402576489533,0,0.000402576489533
s’empressent,0.000402576489533,0,0.000402576489533
s’en,0.022946859903382,0.00133422281521,0.021612637088172
s’endette,0.000402576489533,0,0.000402576489533
s’enfuit,0.000402576489533,0,0.000402576489533
s’engage,0.001207729468599,0,0.001207729468599
s’engager,0.000402576489533,0.000333555703803,6.90207857303449E-05
s’enivrent,0,0.000333555703803,-0.000333555703803
s’enivront,0.000402576489533,0,0.000402576489533
s’ennuient,0.000402576489533,0,0.000402576489533
s’enrichir,0.000402576489533,0,0.000402576489533
s’ensuive,0,0.000333555703803,-0.000333555703803
s’entend,0.000805152979066,0.000333555703803,0.000471597275263
s’entendent,0,0.000333555703803,-0.000333555703803
s’entêter,0.000402576489533,0,0.000402576489533
s’entr’aime,0.000402576489533,0,0.000402576489533
s’entretiennent,0.000402576489533,0,0.000402576489533
s’épargne,0.000402576489533,0,0.000402576489533
s’est,0.012882447665056,0.002334889926618,0.010547557738439
s’est-elle,0.000402576489533,0,0.000402576489533
s’estimerait,0.000402576489533,0,0.000402576489533
s’étaient,0.000402576489533,0,0.000402576489533
s’était,0.000402576489533,0,0.000402576489533
s’étendre,0.000805152979066,0,0.000805152979066
s’étonne,0.000402576489533,0,0.000402576489533
s’étonner,0.000402576489533,0,0.000402576489533
s’évanouir,0.000402576489533,0,0.000402576489533
s’éveille,0.000805152979066,0,0.000805152979066
s’évente,0.000402576489533,0,0.000402576489533
s’évertue,0.000402576489533,0,0.000402576489533
s’éviter,0.000402576489533,0,0.000402576489533
s’excuse,0.000402576489533,0,0.000402576489533
s’exécutent,0.000402576489533,0,0.000402576489533
s’exerce,0.000402576489533,0,0.000402576489533
s’expliquait,0.000402576489533,0,0.000402576489533
s’explique,0,0.000333555703803,-0.000333555703803
s’explique-t-il,0.000402576489533,0,0.000402576489533
s’expliquer,0.000402576489533,0.000333555703803,6.90207857303449E-05
s’exprimer,0.000402576489533,0,0.000402576489533
s’habille,0.000805152979066,0,0.000805152979066
s’il,0.045088566827697,0.004336224149433,0.040752342678264
s’ils,0.002818035426731,0.001000667111408,0.001817368315324
s’imagine,0.001207729468599,0,0.001207729468599
s’imaginent,0.000805152979066,0,0.000805152979066
s’impatiente,0.001207729468599,0,0.001207729468599
s’impatienter,0.000402576489533,0,0.000402576489533
s’impatientera,0.000402576489533,0,0.000402576489533
s’informe,0.000402576489533,0,0.000402576489533
s’instruise,0.000402576489533,0,0.000402576489533
s’intéresse,0.001207729468599,0,0.001207729468599
s’intéressent,0.000402576489533,0,0.000402576489533
s’ira,0.000402576489533,0,0.000402576489533
s’irrite,0.000402576489533,0,0.000402576489533
s’observer,0.000402576489533,0,0.000402576489533
s’obstine,0.000402576489533,0,0.000402576489533
s’occuper,0.000402576489533,0,0.000402576489533
s’offrant,0,0.000333555703803,-0.000333555703803
s’offre,0,0.000333555703803,-0.000333555703803
s’offrir,0.000402576489533,0.000333555703803,6.90207857303449E-05
s’offrit,0.000805152979066,0,0.000805152979066
s’oppose,0.000402576489533,0,0.000402576489533
s’oppose-t-elle,0.000402576489533,0,0.000402576489533
s’opposer,0.000402576489533,0,0.000402576489533
s’opposeront,0.000402576489533,0,0.000402576489533
s’oscura,0.000402576489533,0,0.000402576489533
s’osera,0.000402576489533,0,0.000402576489533
s’oublier,0.000402576489533,0,0.000402576489533
s’ouvre,0.000805152979066,0.000667111407605,0.000138041571461
s’ouvrent,0.000402576489533,0,0.000402576489533
s’ouvrir,0.000402576489533,0,0.000402576489533
s’unir,0.000402576489533,0.000333555703803,6.90207857303449E-05
s’unissent,0.000402576489533,0,0.000402576489533
s’y,0.009259259259259,0.00133422281521,0.007925036444049
s2rieux,0.000402576489533,0,0.000402576489533
saache,0,0.000333555703803,-0.000333555703803
sabbat,0.001610305958132,0,0.001610305958132
sabi,0.000402576489533,0,0.000402576489533
sabin,0,0.000333555703803,-0.000333555703803
sabin|sabine,0.005233494363929,0.008338892595063,-0.003105398231134
sabine,0,0.000667111407605,-0.000667111407605
sabinus,0,0.002001334222815,-0.002001334222815
sable|sablé,0.00402576489533,0.003002001334223,0.001023763561107
sable|sables|sablé,0.000402576489533,0.003335557038025,-0.002932980548492
sabler,0.000805152979066,0.000333555703803,0.000471597275263
sablon,0.000805152979066,0,0.000805152979066
sablonneux,0.000402576489533,0,0.000402576489533
sabord,0.000402576489533,0,0.000402576489533
sabot,0.001610305958132,0,0.001610305958132
sabouler,0.000805152979066,0,0.000805152979066
sabre,0.000402576489533,0.000667111407605,-0.000264534918072
sac,0.016505636070854,0.000333555703803,0.016172080367051
sac-à-vin,0.000402576489533,0,0.000402576489533
saccade,0.000402576489533,0,0.000402576489533
saccage,0,0.000333555703803,-0.000333555703803
saccagement,0.000402576489533,0.000333555703803,6.90207857303449E-05
saccager,0.001207729468599,0.005003335557038,-0.003795606088439
sacerdoce,0,0.001000667111408,-0.001000667111408
sachant,0.000402576489533,0,0.000402576489533
sache-le,0.000805152979066,0,0.000805152979066
sachet,0.000805152979066,0,0.000805152979066
sachez-le,0.000402576489533,0.000667111407605,-0.000264534918072
sachiais,0.000402576489533,0,0.000402576489533
sachiant,0.000402576489533,0,0.000402576489533
sachons-le,0.000805152979066,0,0.000805152979066
sacoutez,0.000402576489533,0,0.000402576489533
sacré,0.005233494363929,0.045697131420947,-0.040463637057018
sacre-sainte,0,0.000333555703803,-0.000333555703803
sacré-sainte,0,0.000333555703803,-0.000333555703803
sacrée,0,0.000333555703803,-0.000333555703803
sacrement,0.000805152979066,0,0.000805152979066
sacrer,0.015700483091788,0.141427618412275,-0.125727135320488
sacrés,0.000402576489533,0.001667778519013,-0.00126520202948
sacrificateur,0.000402576489533,0.003669112741828,-0.003266536252295
sacrificateurs,0,0.000333555703803,-0.000333555703803
sacrifice,0.031400966183575,0.141427618412275,-0.1100266522287
sacrifié,0.000402576489533,0.002001334222815,-0.001598757733282
sacrifier,0.040660225442834,0.109072715143429,-0.068412489700595
sacrifiera-t-elle,0,0.000333555703803,-0.000333555703803
sacrilège,0.002012882447665,0.036691127418279,-0.034678244970614
sacrilèges,0,0.000667111407605,-0.000667111407605
sadi,0,0.000333555703803,-0.000333555703803
sadoc,0,0.000667111407605,-0.000667111407605
sadressait,0,0.000333555703803,-0.000333555703803
saepe,0.000402576489533,0,0.000402576489533
sagace,0.000402576489533,0,0.000402576489533
sagacité,0.000402576489533,0,0.000402576489533
sage,0.185990338164251,0.057705136757839,0.128285201406413
sage-mère,0,0.000333555703803,-0.000333555703803
sagement,0.012479871175523,0.006337558372248,0.006142312803275
sagesse,0.043075684380032,0.033689126084056,0.009386558295976
saggio,0.000402576489533,0,0.000402576489533
sagontins,0,0.000333555703803,-0.000333555703803
saguiant,0.000402576489533,0,0.000402576489533
saï,0.00805152979066,0.011340893929286,-0.003289364138626
saïbare,0,0.000333555703803,-0.000333555703803
saicles,0.000402576489533,0,0.000402576489533
saient,0.000402576489533,0,0.000402576489533
saignaré,0.000402576489533,0,0.000402576489533
saignée,0.002012882447665,0,0.002012882447665
saigner,0.007246376811594,0.00400266844563,0.003243708365964
saillant,0.000805152979066,0,0.000805152979066
saillie,0.007246376811594,0.001667778519013,0.005578598292582
saillir,0.000805152979066,0.000333555703803,0.000471597275263
sain,0.020531400966184,0.008672448298866,0.011858952667318
sain|saint,0.001207729468599,0.000333555703803,0.000874173764796
saincence,0.000402576489533,0,0.000402576489533
saincenne,0.004428341384863,0,0.004428341384863
saincennes,0.001610305958132,0,0.001610305958132
sainement,0.002012882447665,0.001667778519013,0.000345103928652
sainfar,0.000805152979066,0,0.000805152979066
saingérans,0.003220611916264,0,0.003220611916264
saint,0.033011272141707,0.127418278852568,-0.094407006710862
saint-albin,0.006038647342995,0,0.006038647342995
saint-amant,0.000402576489533,0,0.000402576489533
saint-antoine,0.000402576489533,0,0.000402576489533
saint-barthélemy,0.000402576489533,0,0.000402576489533
saint-cernant,0.000402576489533,0,0.000402576489533
saint-cloud,0.001207729468599,0,0.001207729468599
saint-denis,0.001207729468599,0,0.001207729468599
saint-domingue,0.000402576489533,0,0.000402576489533
saint-elme,0.000402576489533,0,0.000402576489533
saint-george,0.000805152979066,0,0.000805152979066
saint-germain,0.002012882447665,0,0.002012882447665
saint-honoré,0.001610305958132,0,0.001610305958132
saint-innocent,0.000805152979066,0,0.000805152979066
saint-jacques,0.000805152979066,0,0.000805152979066
saint-jean,0.001610305958132,0,0.001610305958132
saint-laurent,0.001610305958132,0,0.001610305958132
saint-lazare,0.001207729468599,0,0.001207729468599
saint-louis,0.000402576489533,0,0.000402576489533
saint-marc,0.000402576489533,0,0.000402576489533
saint-martin,0.000805152979066,0.00133422281521,-0.000529069836144
saint-mathurin,0.001207729468599,0,0.001207729468599
saint-michel,0.000805152979066,0,0.000805152979066
saint-paul,0.000402576489533,0,0.000402576489533
saint-philippe,0.000402576489533,0,0.000402576489533
saint-prophète,0,0.000333555703803,-0.000333555703803
saint-sébastien,0.000402576489533,0,0.000402576489533
saint-victor,0.000402576489533,0,0.000402576489533
sainte,0,0.001000667111408,-0.001000667111408
sainte-barbe,0.000805152979066,0,0.000805152979066
sainte-cécile,0.000402576489533,0,0.000402576489533
saintement,0.001207729468599,0.003002001334223,-0.001794271865624
sainteté,0.000402576489533,0.004669779853236,-0.004267203363702
sainville,0.004830917874396,0,0.004830917874396
saïs,0,0.000333555703803,-0.000333555703803
saisi,0.001207729468599,0.00133422281521,-0.000126493346611
saisi|saisie,0.000402576489533,0,0.000402576489533
saisir,0.077294685990338,0.124749833222148,-0.04745514723181
saisirait-il,0.000402576489533,0,0.000402576489533
saisis-toy,0,0.000333555703803,-0.000333555703803
saisissant,0.000402576489533,0.000667111407605,-0.000264534918072
saisissement,0.002818035426731,0.008005336891261,-0.00518730146453
saisissons-nous,0,0.000333555703803,-0.000333555703803
saisit-il,0.000402576489533,0,0.000402576489533
saison,0.035829307568438,0.018679119412942,0.017150188155496
sait-elle,0.004428341384863,0.00266844563042,0.001759895754443
sait-il,0.006843800322061,0.010340226817879,-0.003496426495817
sal,0.000402576489533,0,0.000402576489533
salade,0.001610305958132,0,0.001610305958132
saladin,0.000402576489533,0.000667111407605,-0.000264534918072
salaire,0.012479871175523,0.037358238825884,-0.024878367650361
salamine,0,0.003669112741828,-0.003669112741828
sale,0.007648953301127,0.002334889926618,0.005314063374509
salé,0.000402576489533,0,0.000402576489533
sale|salé,0.001207729468599,0.000667111407605,0.000540618060994
salentins,0,0.000333555703803,-0.000333555703803
saler,0.002012882447665,0,0.002012882447665
salerne,0.000805152979066,0,0.000805152979066
saleté,0.000402576489533,0,0.000402576489533
salière,0.000402576489533,0,0.000402576489533
salir,0.000402576489533,0,0.000402576489533
salisbury,0,0.000667111407605,-0.000667111407605
salissure,0.000402576489533,0,0.000402576489533
saliver,0.000402576489533,0,0.000402576489533
salle,0.002818035426731,0,0.002818035426731
sallé,0.000402576489533,0,0.000402576489533
salle|salé,0.027777777777778,0.004336224149433,0.023441553628345
salmigondis,0.000402576489533,0,0.000402576489533
salmone,0,0.002001334222815,-0.002001334222815
salmonée,0,0.000667111407605,-0.000667111407605
salmonées,0,0.000333555703803,-0.000333555703803
salome,0,0.004336224149433,-0.004336224149433
salomé,0,0.006004002668446,-0.006004002668446
salomon,0.001207729468599,0.000667111407605,0.000540618060994
salon,0.006843800322061,0.00133422281521,0.005509577506851
salope,0.000402576489533,0,0.000402576489533
salpêtre,0.000805152979066,0.000333555703803,0.000471597275263
salpêtrer,0.000402576489533,0,0.000402576489533
salpétrière,0.000402576489533,0,0.000402576489533
salpêtrière,0.000402576489533,0,0.000402576489533
salpetrueux,0.000402576489533,0,0.000402576489533
salsbury,0,0.000667111407605,-0.000667111407605
saltarelle,0.000402576489533,0,0.000402576489533
saltimbanque,0.000402576489533,0,0.000402576489533
saluer,0.028582930756844,0.004336224149433,0.024246706607411
saluez-le,0.000402576489533,0,0.000402576489533
salut,0.019323671497585,0.095730486991328,-0.076406815493743
salutaire,0.015700483091788,0.037024683122081,-0.021324200030294
salutation,0.000402576489533,0,0.000402576489533
salvator,0.001207729468599,0,0.001207729468599
salve,0.000805152979066,0,0.000805152979066
salvidien,0,0.000333555703803,-0.000333555703803
salvidius,0,0.000333555703803,-0.000333555703803
samarcande,0,0.000333555703803,-0.000333555703803
samarie,0,0.001000667111408,-0.001000667111408
samaritaine,0.001207729468599,0,0.001207729468599
sambille,0.002012882447665,0,0.002012882447665
sambleu,0.001207729468599,0,0.001207729468599
samboupo,0,0.001000667111408,-0.001000667111408
samedi,0.000402576489533,0,0.000402576489533
samnite,0,0.000667111407605,-0.000667111407605
samos,0.000402576489533,0.006337558372248,-0.005934981882715
samson,0.001207729468599,0,0.001207729468599
samuel,0,0.003669112741828,-0.003669112741828
sanate,0.000402576489533,0,0.000402576489533
sancable,0.000402576489533,0,0.000402576489533
sanche,0.004428341384863,0.002001334222815,0.002427007162048
sanchez,0.000402576489533,0,0.000402576489533
sanchique,0.000402576489533,0,0.000402576489533
sancho,0.007246376811594,0,0.007246376811594
sanctifié,0,0.000333555703803,-0.000333555703803
sanctifier,0,0.001000667111408,-0.001000667111408
sanctuaire,0,0.009006004002668,-0.009006004002668
sandis,0.00402576489533,0,0.00402576489533
sandoce,0,0.000333555703803,-0.000333555703803
sane,0.000402576489533,0,0.000402576489533
sang,0.125201288244767,0.706137424949967,-0.5809361367052
sang-froid,0.010466988727858,0.000667111407605,0.009799877320253
sangal,0,0.000333555703803,-0.000333555703803
sangbleu,0.000402576489533,0,0.000402576489533
sanglant,0.015700483091788,0.105403602401601,-0.089703119309814
sangle,0.000402576489533,0,0.000402576489533
sangler,0.00805152979066,0.06837891927952,-0.06032738948886
sanglier,0.00402576489533,0,0.00402576489533
sanglot,0.004830917874396,0.017344896597732,-0.012513978723336
sanglotant,0.000805152979066,0,0.000805152979066
sangloter,0.001610305958132,0.000333555703803,0.001276750254329
sangsue,0.000402576489533,0.000667111407605,-0.000264534918072
sangué,0.001610305958132,0,0.001610305958132
sanguenne,0.000402576489533,0,0.000402576489533
sanguienne,0.000402576489533,0,0.000402576489533
sanguin,0.000402576489533,0,0.000402576489533
sanguinaire,0.001207729468599,0.032688458972649,-0.031480729504049
sanguinolent,0.000402576489533,0,0.000402576489533
sanguoi,0.000402576489533,0,0.000402576489533
sans,0.870772946859903,0.907605070046698,-0.036832123186795
sans-cesse,0,0.003335557038025,-0.003335557038025
sans-dessus-dessous,0.000402576489533,0,0.000402576489533
sans-doute,0,0.002334889926618,-0.002334889926618
sanson,0.000402576489533,0,0.000402576489533
sansonnet,0.001207729468599,0,0.001207729468599
sant,0.000402576489533,0,0.000402576489533
santé,0.041062801932367,0.003335557038025,0.037727244894342
saône,0,0.000333555703803,-0.000333555703803
saoul|saoûl,0.006843800322061,0,0.006843800322061
saouler|saoûler,0.002012882447665,0.003335557038025,-0.00132267459036
sape,0,0.000667111407605,-0.000667111407605
saper,0.000402576489533,0.002334889926618,-0.001932313437085
sapho,0.001207729468599,0,0.001207729468599
saphos,0.000402576489533,0,0.000402576489533
sapin,0.000402576489533,0,0.000402576489533
sapor,0,0.003669112741828,-0.003669112741828
sapprête,0,0.000667111407605,-0.000667111407605
sara,0.002415458937198,0,0.002415458937198
sarabande,0.002818035426731,0,0.002818035426731
saragosse,0.001610305958132,0,0.001610305958132
saraos,0,0.000333555703803,-0.000333555703803
sarbacane,0.000805152979066,0,0.000805152979066
sarcan,0,0.000333555703803,-0.000333555703803
sarcasme,0.001207729468599,0,0.001207729468599
sarcelle,0.000402576489533,0,0.000402576489533
sardaigne,0,0.000667111407605,-0.000667111407605
sardanapale,0.000805152979066,0.000667111407605,0.000138041571461
sardarigue,0,0.003335557038025,-0.003335557038025
sardis,0,0.00133422281521,-0.00133422281521
sardís,0,0.000333555703803,-0.000333555703803
sari,0,0.000667111407605,-0.000667111407605
sarimonie,0.000402576489533,0,0.000402576489533
sarmate,0,0.001667778519013,-0.001667778519013
sarmates,0,0.000333555703803,-0.000333555703803
sarmathe,0.000402576489533,0,0.000402576489533
sarmoné,0.000402576489533,0,0.000402576489533
sarmonet,0.000402576489533,0,0.000402576489533
sarmonné,0.001207729468599,0,0.001207729468599
sarne,0,0.000333555703803,-0.000333555703803
saro,0.000402576489533,0,0.000402576489533
sarpe,0.000402576489533,0,0.000402576489533
sarpedon,0,0.000333555703803,-0.000333555703803
sarpédon,0,0.000333555703803,-0.000333555703803
sarrasin,0.002415458937198,0.003002001334223,-0.000586542397025
sarrasines,0,0.000333555703803,-0.000333555703803
sarreba,0.000402576489533,0,0.000402576489533
sarrêter,0,0.000333555703803,-0.000333555703803
sart,0.000805152979066,0,0.000805152979066
sartaine,0.000402576489533,0,0.000402576489533
sarto,0.000402576489533,0,0.000402576489533
sarvant,0.000402576489533,0,0.000402576489533
sarve,0.000402576489533,0,0.000402576489533
sarvi,0.000402576489533,0,0.000402576489533
sarvice,0.001610305958132,0,0.001610305958132
sarvir,0.000402576489533,0,0.000402576489533
sarvira,0.000402576489533,0,0.000402576489533
sarvirais,0.000402576489533,0,0.000402576489533
sarvirez,0.000402576489533,0,0.000402576489533
sarviteur,0.000402576489533,0,0.000402576489533
sarvont,0.000805152979066,0,0.000805152979066
sarvont-i,0.000402576489533,0,0.000402576489533
sas,0.001207729468599,0.000667111407605,0.000540618060994
sasser,0.000402576489533,0,0.000402576489533
sassurer,0,0.000333555703803,-0.000333555703803
